ID,Knum,CSPLIT_REC,TSD_NUM,INVOICE,LocCode,SystemDate,ApplicationDate,EventType,BGN01,SF_TRANS,STAT_FLAG,EXT,MSG1,MSG2,MSG3,MSG4,MSG5,MSG6,MSG7,MSG8,MSG9,MSG10,REQUESTED_DAYS,OFOUR_FROM,OFOUR_TO,CONFIRM_NUM,TIMEZONE,EMP_CODE,EMP_LNAME,EMP_FNAME,FIELD_CHANGED,REZ_NUM,csplitid
1800000130,037-SAMPLE1028,0,0,,979,20260210105220,202602101052.0,4,59,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1028,1,EMP_0070,EMP,EMP,,,0
1800000131,037-SAMPLE1028,0,0,,3598,20260211182125,202602111821.0,1,3,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1028,1,EMP_0040,EMP,EMP,,,0
1800000132,037-SAMPLE1028,0,0,,5861,20260212081400,202602120814.0,0,89,,,,Rez-CDP Messaging,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1028,1,EMP_0083,EMP,EMP,,,0
1800000133,037-SAMPLE1029,0,0,,6189,20260217164736,202602171647.0,4,1,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1029,1,EMP_0017,EMP,EMP,,,0
1800000134,037-SAMPLE1029,0,0,,9719,20260218105629,202602181056.0,3,30,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1029,1,EMP_0098,EMP,EMP,,,0
1800000135,037-SAMPLE1029,0,0,,8509,20260219105949,202602191059.0,0,70,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1029,1,EMP_0084,EMP,EMP,,,0
1800000136,037-SAMPLE1029,0,0,,365,20260220134206,202602201342.0,3,89,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1029,1,EMP_0057,EMP,EMP,,,0
1800000137,037-SAMPLE1030,0,0,,7440,20260127094523,202601270945.0,4,34,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1030,1,EMP_0087,EMP,EMP,,,0
1800000138,037-SAMPLE1030,0,0,,9951,20260128101557,202601281015.0,3,32,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1030,1,EMP_0064,EMP,EMP,,,0
1800000139,037-SAMPLE1030,0,0,,3933,20260128084309,202601280843.0,4,90,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1030,1,EMP_0086,EMP,EMP,,,0
1800000140,037-SAMPLE1030,0,0,,2453,20260128150831,202601281508.0,0,86,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1030,1,EMP_0080,EMP,EMP,,,0
1800000141,037-SAMPLE1030,0,0,,6049,20260128102517,202601281025.0,3,81,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1030,1,EMP_0063,EMP,EMP,,,0
1800000142,037-SAMPLE1030,0,0,,5754,20260128160540,202601281605.0,4,24,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1030,1,EMP_0041,EMP,EMP,,,0
1800000143,037-SAMPLE1030,0,0,,5521,20260128102513,202601281025.0,3,3,,,,Edi-Update,Event 7,,,,,,,,,0,,,037-SAMPLE1030,1,EMP_0079,EMP,EMP,,,0
1800000144,037-SAMPLE1031,0,0,,5169,20260120105851,202601201058.0,3,36,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1031,1,EMP_0097,EMP,EMP,,,0
1800000145,037-SAMPLE1031,0,0,,8190,20260121164005,202601211640.0,4,39,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1031,1,EMP_0068,EMP,EMP,,,0
1800000146,037-SAMPLE1031,0,0,,9070,20260122110043,202601221100.0,3,11,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1031,1,EMP_0053,EMP,EMP,,,0
1800000147,037-SAMPLE1031,0,0,,1918,20260123172342,202601231723.0,0,38,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1031,1,EMP_0028,EMP,EMP,,,0
1800000148,037-SAMPLE1032,0,0,,425,20260120123613,202601201236.0,0,79,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0051,EMP,EMP,,,0
1800000149,037-SAMPLE1032,0,0,,9962,20260121115928,202601211159.0,0,70,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0043,EMP,EMP,,,0
1800000150,037-SAMPLE1032,0,0,,2499,20260122084839,202601220848.0,4,74,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0056,EMP,EMP,,,0
1800000151,037-SAMPLE1032,0,0,,2364,20260123101302,202601231013.0,1,61,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0030,EMP,EMP,,,0
1800000152,037-SAMPLE1032,0,0,,6966,20260124132112,202601241321.0,0,94,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0048,EMP,EMP,,,0
1800000153,037-SAMPLE1032,0,0,,9968,20260125114259,202601251142.0,1,19,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0054,EMP,EMP,,,0
1800000154,037-SAMPLE1032,0,0,,6428,20260126103651,202601261036.0,0,78,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0070,EMP,EMP,,,0
1800000155,037-SAMPLE1032,0,0,,4995,20260127131733,202601271317.0,4,42,,,,Loc-Contact,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1032,1,EMP_0086,EMP,EMP,,,0
1800000156,037-SAMPLE1033,0,0,,7599,20260106122645,202601061226.0,4,80,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1033,1,EMP_0093,EMP,EMP,,,0
1800000157,037-SAMPLE1033,0,0,,8586,20260107181316,202601071813.0,0,73,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1033,1,EMP_0002,EMP,EMP,,,0
1800000158,037-SAMPLE1033,0,0,,5496,20260108182242,202601081822.0,4,13,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1033,1,EMP_0098,EMP,EMP,,,0
1800000159,037-SAMPLE1033,0,0,,6949,20260109140736,202601091407.0,3,54,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1033,1,EMP_0094,EMP,EMP,,,0
1800000160,037-SAMPLE1033,0,0,,6613,20260110124621,202601101246.0,3,66,,,,Edi-Update,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1033,1,EMP_0073,EMP,EMP,,,0
1800000161,037-SAMPLE1034,0,0,,3060,20260210161834,202602101618.0,3,49,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1034,1,EMP_0035,EMP,EMP,,,0
1800000162,037-SAMPLE1034,0,0,,6559,20260211144419,202602111444.0,1,85,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1034,1,EMP_0063,EMP,EMP,,,0
1800000163,037-SAMPLE1034,0,0,,6015,20260212144123,202602121441.0,3,41,,,,Edi-Update,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1034,1,EMP_0037,EMP,EMP,,,0
1800000164,037-SAMPLE1035,0,0,,1030,20260203154054,202602031540.0,3,49,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1035,1,EMP_0014,EMP,EMP,,,0
1800000165,037-SAMPLE1035,0,0,,1860,20260204132739,202602041327.0,1,7,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1035,1,EMP_0013,EMP,EMP,,,0
1800000166,037-SAMPLE1035,0,0,,3748,20260205175500,202602051755.0,1,6,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1035,1,EMP_0047,EMP,EMP,,,0
1800000167,037-SAMPLE1035,0,0,,3248,20260206094006,202602060940.0,4,24,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1035,1,EMP_0020,EMP,EMP,,,0
1800000168,037-SAMPLE1035,0,0,,4107,20260207103903,202602071039.0,3,32,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1035,1,EMP_0004,EMP,EMP,,,0
1800000169,037-SAMPLE1036,0,0,,5784,20260203175128,202602031751.0,1,23,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1036,1,EMP_0081,EMP,EMP,,,0
1800000170,037-SAMPLE1036,0,0,,5243,20260204165627,202602041656.0,3,63,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1036,1,EMP_0068,EMP,EMP,,,0
1800000171,037-SAMPLE1036,0,0,,7208,20260205144143,202602051441.0,4,86,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1036,1,EMP_0084,EMP,EMP,,,0
1800000172,037-SAMPLE1036,0,0,,2577,20260206161553,202602061615.0,0,91,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1036,1,EMP_0043,EMP,EMP,,,0
1800000173,037-SAMPLE1036,0,0,,156,20260207184019,202602071840.0,1,11,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1036,1,EMP_0050,EMP,EMP,,,0
1800000174,037-SAMPLE1036,0,0,,7248,20260208145249,202602081452.0,3,54,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1036,1,EMP_0098,EMP,EMP,,,0
1800000175,037-SAMPLE1036,0,0,,2231,20260209181719,202602091817.0,0,70,,,,Rez-CDP Messaging,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1036,1,EMP_0018,EMP,EMP,,,0
1800000176,037-SAMPLE1037,0,0,,870,20260217180735,202602171807.0,4,69,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1037,1,EMP_0091,EMP,EMP,,,0
1800000177,037-SAMPLE1037,0,0,,273,20260218141602,202602181416.0,4,77,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1037,1,EMP_0042,EMP,EMP,,,0
1800000178,037-SAMPLE1037,0,0,,4811,20260219153451,202602191534.0,3,36,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1037,1,EMP_0023,EMP,EMP,,,0
1800000179,037-SAMPLE1037,0,0,,5983,20260220113642,202602201136.0,3,78,,,,Edi-Update,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1037,1,EMP_0075,EMP,EMP,,,0
1800000180,037-SAMPLE1038,0,0,,430,20260120085648,202601200856.0,1,58,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1038,1,EMP_0083,EMP,EMP,,,0
1800000181,037-SAMPLE1038,0,0,,3377,20260121141458,202601211414.0,4,23,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1038,1,EMP_0066,EMP,EMP,,,0
1800000182,037-SAMPLE1039,0,0,,2608,20260113110912,202601131109.0,4,56,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1039,1,EMP_0057,EMP,EMP,,,0
1800000183,037-SAMPLE1039,0,0,,6130,20260114151422,202601141514.0,1,68,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1039,1,EMP_0025,EMP,EMP,,,0
1800000184,037-SAMPLE1040,0,0,,5097,20260113172322,202601131723.0,1,60,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0028,EMP,EMP,,,0
1800000185,037-SAMPLE1040,0,0,,8920,20260114151602,202601141516.0,0,53,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0024,EMP,EMP,,,0
1800000186,037-SAMPLE1040,0,0,,6968,20260115164747,202601151647.0,1,81,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0038,EMP,EMP,,,0
1800000187,037-SAMPLE1040,0,0,,8859,20260116121754,202601161217.0,1,48,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0031,EMP,EMP,,,0
1800000188,037-SAMPLE1040,0,0,,7698,20260117112504,202601171125.0,4,86,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0089,EMP,EMP,,,0
1800000189,037-SAMPLE1040,0,0,,3297,20260118120254,202601181202.0,3,26,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0075,EMP,EMP,,,0
1800000190,037-SAMPLE1040,0,0,,4204,20260119121816,202601191218.0,0,90,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0083,EMP,EMP,,,0
1800000191,037-SAMPLE1040,0,0,,4144,20260120092746,202601200927.0,4,23,,,,Loc-Contact,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1040,1,EMP_0039,EMP,EMP,,,0
1800000192,037-SAMPLE1041,0,0,,7380,20260217110435,202602171104.0,4,98,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1041,1,EMP_0043,EMP,EMP,,,0
1800000193,037-SAMPLE1041,0,0,,1521,20260218170400,202602181704.0,4,47,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1041,1,EMP_0064,EMP,EMP,,,0
1800000194,037-SAMPLE1041,0,0,,8128,20260219080109,202602190801.0,4,5,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1041,1,EMP_0090,EMP,EMP,,,0
1800000195,037-SAMPLE1041,0,0,,582,20260220185111,202602201851.0,1,48,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1041,1,EMP_0094,EMP,EMP,,,0
1800000196,037-SAMPLE1041,0,0,,1543,20260221184757,202602211847.0,1,73,,,,RA-eSignerPrint Interface,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1041,1,EMP_0041,EMP,EMP,,,0
1800000197,037-SAMPLE1042,0,0,,9020,20260210175900,202602101759.0,4,53,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1042,1,EMP_0004,EMP,EMP,,,0
1800000198,037-SAMPLE1042,0,0,,7061,20260211085239,202602110852.0,3,22,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1042,1,EMP_0035,EMP,EMP,,,0
1800000199,037-SAMPLE1042,0,0,,9486,20260212165156,202602121651.0,3,44,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1042,1,EMP_0005,EMP,EMP,,,0
1800000200,037-SAMPLE1042,0,0,,1271,20260213091604,202602130916.0,0,19,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1042,1,EMP_0032,EMP,EMP,,,0
1800000201,037-SAMPLE1042,0,0,,3525,20260214081046,202602140810.0,3,72,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1042,1,EMP_0082,EMP,EMP,,,0
1800000202,037-SAMPLE1042,0,0,,5079,20260215152921,202602151529.0,3,95,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1042,1,EMP_0098,EMP,EMP,,,0
1800000203,037-SAMPLE1043,0,0,,2880,20260113131718,202601131317.0,4,46,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1043,1,EMP_0083,EMP,EMP,,,0
1800000204,037-SAMPLE1043,0,0,,643,20260114102104,202601141021.0,3,76,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1043,1,EMP_0041,EMP,EMP,,,0
1800000205,037-SAMPLE1043,0,0,,5910,20260115172210,202601151722.0,3,61,,,,Edi-Update,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1043,1,EMP_0044,EMP,EMP,,,0
1800000206,037-SAMPLE1044,0,0,,8687,20260120080435,202601200804.0,3,25,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1044,1,EMP_0011,EMP,EMP,,,0
1800000207,037-SAMPLE1044,0,0,,5545,20260121122117,202601211221.0,1,30,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1044,1,EMP_0045,EMP,EMP,,,0
1800000208,037-SAMPLE1044,0,0,,4633,20260122125943,202601221259.0,1,80,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1044,1,EMP_0079,EMP,EMP,,,0
1800000209,037-SAMPLE1044,0,0,,6769,20260123105826,202601231058.0,1,8,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1044,1,EMP_0005,EMP,EMP,,,0
1800000210,037-SAMPLE1044,0,0,,9715,20260124181334,202601241813.0,4,51,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1044,1,EMP_0049,EMP,EMP,,,0
1800000211,037-SAMPLE1044,0,0,,5086,20260125162817,202601251628.0,3,23,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1044,1,EMP_0062,EMP,EMP,,,0
1800000212,037-SAMPLE1044,0,0,,8957,20260126181232,202601261812.0,4,52,,,,Loc-Contact,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1044,1,EMP_0032,EMP,EMP,,,0
1800000213,037-SAMPLE1045,0,0,,5931,20260120092743,202601200927.0,0,40,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1045,1,EMP_0007,EMP,EMP,,,0
1800000214,037-SAMPLE1045,0,0,,6068,20260121082358,202601210823.0,4,1,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1045,1,EMP_0079,EMP,EMP,,,0
1800000215,037-SAMPLE1045,0,0,,6885,20260122091803,202601220918.0,1,16,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1045,1,EMP_0075,EMP,EMP,,,0
1800000216,037-SAMPLE1045,0,0,,7923,20260123160526,202601231605.0,0,20,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1045,1,EMP_0033,EMP,EMP,,,0
1800000217,037-SAMPLE1046,0,0,,8051,20260106144436,202601061444.0,0,27,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1046,1,EMP_0038,EMP,EMP,,,0
1800000218,037-SAMPLE1046,0,0,,3182,20260107135210,202601071352.0,0,72,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1046,1,EMP_0002,EMP,EMP,,,0
1800000219,037-SAMPLE1046,0,0,,6921,20260108081338,202601080813.0,1,51,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1046,1,EMP_0043,EMP,EMP,,,0
1800000220,037-SAMPLE1046,0,0,,955,20260109124513,202601091245.0,4,58,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1046,1,EMP_0022,EMP,EMP,,,0
1800000221,037-SAMPLE1046,0,0,,7158,20260110142831,202601101428.0,0,75,,,,Rez-CDP Messaging,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1046,1,EMP_0033,EMP,EMP,,,0
1800000222,037-SAMPLE1047,0,0,,5828,20260217175306,202602171753.0,0,95,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1047,1,EMP_0020,EMP,EMP,,,0
1800000223,037-SAMPLE1047,0,0,,342,20260218100225,202602181002.0,0,18,,,,Rez-CDP Messaging,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1047,1,EMP_0003,EMP,EMP,,,0
1800000224,037-SAMPLE1048,0,0,,4834,20260106122248,202601061222.0,4,21,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1048,1,EMP_0020,EMP,EMP,,,0
1800000225,037-SAMPLE1048,0,0,,8556,20260107181634,202601071816.0,3,31,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1048,1,EMP_0002,EMP,EMP,,,0
1800000226,037-SAMPLE1048,0,0,,7642,20260108102534,202601081025.0,1,19,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1048,1,EMP_0038,EMP,EMP,,,0
1800000227,037-SAMPLE1049,0,0,,3549,20260217141935,202602171419.0,0,26,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1049,1,EMP_0038,EMP,EMP,,,0
1800000228,037-SAMPLE1049,0,0,,5719,20260218120934,202602181209.0,1,37,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1049,1,EMP_0097,EMP,EMP,,,0
1800000229,037-SAMPLE1049,0,0,,8660,20260219175801,202602191758.0,4,58,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1049,1,EMP_0021,EMP,EMP,,,0
1800000230,037-SAMPLE1049,0,0,,4620,20260220183408,202602201834.0,1,54,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1049,1,EMP_0100,EMP,EMP,,,0
1800000231,037-SAMPLE1049,0,0,,1694,20260221104344,202602211043.0,4,25,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1049,1,EMP_0023,EMP,EMP,,,0
1800000232,037-SAMPLE1049,0,0,,570,20260222111632,202602221116.0,0,26,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1049,1,EMP_0082,EMP,EMP,,,0
1800000233,037-SAMPLE1049,0,0,,5199,20260223122810,202602231228.0,0,54,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1049,1,EMP_0069,EMP,EMP,,,0
1800000234,037-SAMPLE1050,0,0,,3730,20260120133459,202601201334.0,1,26,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1050,1,EMP_0056,EMP,EMP,,,0
1800000235,037-SAMPLE1050,0,0,,2365,20260121150857,202601211508.0,1,36,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1050,1,EMP_0067,EMP,EMP,,,0
1800000236,037-SAMPLE1051,0,0,,3497,20260203135253,202602031352.0,1,53,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1051,1,EMP_0081,EMP,EMP,,,0
1800000237,037-SAMPLE1051,0,0,,7434,20260204084421,202602040844.0,1,79,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1051,1,EMP_0063,EMP,EMP,,,0
1800000238,037-SAMPLE1051,0,0,,3570,20260205133438,202602051334.0,4,67,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1051,1,EMP_0064,EMP,EMP,,,0
1800000239,037-SAMPLE1051,0,0,,5359,20260206084745,202602060847.0,3,18,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1051,1,EMP_0006,EMP,EMP,,,0
1800000240,037-SAMPLE1052,0,0,,720,20260120104654,202601201046.0,4,36,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0069,EMP,EMP,,,0
1800000241,037-SAMPLE1052,0,0,,9958,20260121164058,202601211640.0,0,72,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0060,EMP,EMP,,,0
1800000242,037-SAMPLE1052,0,0,,219,20260122162812,202601221628.0,1,76,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0061,EMP,EMP,,,0
1800000243,037-SAMPLE1052,0,0,,6702,20260123101554,202601231015.0,0,50,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0066,EMP,EMP,,,0
1800000244,037-SAMPLE1052,0,0,,5900,20260124181552,202601241815.0,1,26,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0096,EMP,EMP,,,0
1800000245,037-SAMPLE1052,0,0,,7572,20260125133224,202601251332.0,1,100,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0061,EMP,EMP,,,0
1800000246,037-SAMPLE1052,0,0,,8840,20260126104814,202601261048.0,4,99,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0034,EMP,EMP,,,0
1800000247,037-SAMPLE1052,0,0,,4153,20260127180627,202601271806.0,0,84,,,,Rez-CDP Messaging,Event 8,,,,,,,,,0,,,037-SAMPLE1052,1,EMP_0035,EMP,EMP,,,0
1800000248,037-SAMPLE1053,0,0,,8940,20260113105600,202601131056.0,1,28,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1053,1,EMP_0068,EMP,EMP,,,0
1800000249,037-SAMPLE1053,0,0,,2129,20260114112907,202601141129.0,3,81,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1053,1,EMP_0072,EMP,EMP,,,0
1800000250,037-SAMPLE1054,0,0,,3833,20260113084203,202601130842.0,3,46,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0038,EMP,EMP,,,0
1800000251,037-SAMPLE1054,0,0,,3994,20260114141751,202601141417.0,0,30,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0081,EMP,EMP,,,0
1800000252,037-SAMPLE1054,0,0,,430,20260115174037,202601151740.0,3,2,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0075,EMP,EMP,,,0
1800000253,037-SAMPLE1054,0,0,,7869,20260116131500,202601161315.0,4,96,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0084,EMP,EMP,,,0
1800000254,037-SAMPLE1054,0,0,,4043,20260117093640,202601170936.0,3,48,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0015,EMP,EMP,,,0
1800000255,037-SAMPLE1054,0,0,,1364,20260118102252,202601181022.0,4,56,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0083,EMP,EMP,,,0
1800000256,037-SAMPLE1054,0,0,,8994,20260119125313,202601191253.0,3,39,,,,Edi-Update,Event 7,,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0027,EMP,EMP,,,0
1800000257,037-SAMPLE1054,0,0,,9242,20260120110406,202601201104.0,4,100,,,,Loc-Contact,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1054,1,EMP_0088,EMP,EMP,,,0
1800000258,037-SAMPLE1055,0,0,,2565,20260113115755,202601131157.0,1,69,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1055,1,EMP_0090,EMP,EMP,,,0
1800000259,037-SAMPLE1055,0,0,,137,20260114173503,202601141735.0,3,38,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1055,1,EMP_0076,EMP,EMP,,,0
1800000260,037-SAMPLE1055,0,0,,9523,20260115162848,202601151628.0,3,33,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1055,1,EMP_0025,EMP,EMP,,,0
1800000261,037-SAMPLE1055,0,0,,2431,20260116121652,202601161216.0,3,51,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1055,1,EMP_0047,EMP,EMP,,,0
1800000262,037-SAMPLE1055,0,0,,8030,20260117140857,202601171408.0,1,43,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1055,1,EMP_0015,EMP,EMP,,,0
